#X,Tire_fl->fzcp_Force(abs),Tire_fl->fycp_Force(abs),Tire_fl->fxcp_Force(abs),Tire_rr->fzcp_Force(abs),Tire_rr->fycp_Force(abs),Tire_rr->fxcp_Force(abs),Tire_fr->fzcp_Force(abs),Tire_fr->fycp_Force(abs),Tire_fr->fxcp_Force(abs),Tire_rl->fzcp_Force(abs),Tire_rl->fycp_Force(abs),Tire_rl->fxcp_Force(abs)
#Time(sec),Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real
1.672000E+01,3458.573975,14.079870,31.107399,4301.468750,-12.773230,302.117584,3235.256592,128.047150,-102.909149,4165.076172,95.665207,216.038834
1.673000E+01,3597.775635,14.491025,47.077843,4204.766113,-17.453651,297.358215,3184.103271,117.383820,-116.806007,4148.093750,92.800102,252.788620
1.674000E+01,3691.267090,0.953833,36.978409,4124.761230,-27.059437,291.454010,3216.600830,96.108147,-114.025284,4176.746582,85.727547,301.146149
1.675000E+01,3714.715576,-23.043383,4.246984,4082.228027,-38.958221,285.234833,3325.240479,68.432152,-93.128670,4243.837402,75.966133,347.476044
1.676000E+01,3662.489258,-50.345898,-40.042599,4088.183350,-50.175751,280.177582,3482.474609,40.329056,-56.710400,4331.727539,65.895004,378.760559
1.677000E+01,3548.612793,-72.906197,-82.773758,4141.089844,-58.046391,278.040833,3647.487549,19.194855,-14.429665,4417.096680,58.252323,386.258453
1.678000E+01,3402.535645,-84.778595,-113.788147,4227.403320,-60.595715,279.055908,3776.851074,11.766100,18.926928,4477.360352,55.210041,367.505188
1.679000E+01,3261.612061,-83.760376,-127.359200,4324.805176,-57.032040,283.053223,3836.366943,21.034252,32.627670,4496.775879,57.718754,328.504089
1.680000E+01,3161.984863,-71.153503,-121.387054,4407.664551,-48.090618,289.384766,3810.823486,44.557911,24.790184,4470.462891,65.106987,280.802277
1.681000E+01,3129.338135,-50.444172,-97.337440,4454.175781,-35.961445,296.323547,3707.565186,75.308182,-0.286987,4405.540039,75.277267,236.722702
1.682000E+01,3172.621094,-26.072853,-59.446831,4451.964844,-23.825773,301.490631,3553.813965,104.279343,-34.902142,4318.856445,85.435867,206.595566
1.683000E+01,3281.334961,-3.172424,-15.036733,4401.471191,-15.054826,303.544250,3389.291016,123.724953,-70.413536,4232.790039,92.942703,196.890991
1.684000E+01,3427.698975,12.716459,26.702457,4315.758301,-12.287641,304.994781,3255.546631,129.437042,-97.150238,4169.325684,96.292343,213.595078
1.685000E+01,3573.425293,16.363811,50.173721,4217.298828,-16.005680,302.614410,3186.850586,121.370064,-112.415344,4145.258789,94.581032,250.252274
1.686000E+01,3679.406494,5.355847,43.906933,4132.738281,-24.869459,294.793030,3201.872070,101.834885,-113.266632,4168.012207,88.010979,296.526276
1.687000E+01,3717.973145,-17.478117,12.977277,4083.996338,-36.609955,286.519928,3297.120117,74.863937,-98.307693,4231.688477,78.186714,341.916748
1.688000E+01,3680.113770,-45.069542,-29.985849,4082.851563,-48.391956,281.497894,3448.321533,46.045147,-66.627769,4318.977051,67.756966,377.004425
1.689000E+01,3575.865479,-69.230026,-72.387985,4129.991699,-57.438469,281.234985,3616.611816,22.182037,-21.008184,4407.251953,59.381760,390.847534
1.690000E+01,3431.870361,-83.713234,-106.603256,4214.074707,-61.130039,281.307373,3757.062256,11.188405,16.516066,4473.019043,55.135536,374.913086
1.691000E+01,3285.715332,-85.273605,-125.207916,4312.449219,-58.466564,282.919647,3832.084229,17.274168,33.241932,4498.402832,56.512444,336.005737
1.692000E+01,3174.599365,-74.528847,-123.248077,4399.751465,-50.203213,288.921783,3823.083008,38.608036,29.262278,4477.808105,63.250107,288.173035
1.693000E+01,3126.634766,-54.727146,-100.433525,4453.670410,-38.383537,298.958649,3732.808105,68.717155,9.684794,4417.227539,73.488029,245.335770
1.694000E+01,3155.466309,-30.377218,-64.115906,4458.707520,-25.698555,304.572083,3584.849121,99.169556,-24.284042,4331.557617,84.094849,212.375519
1.695000E+01,3254.479004,-6.515465,-21.834600,4413.230957,-15.784472,305.015259,3418.417236,121.306763,-62.278996,4243.233398,92.363876,197.855972
1.696000E+01,3397.609619,11.151323,18.574377,4330.183594,-11.594881,303.446564,3275.729492,130.003693,-93.791809,4175.640625,96.461891,208.175934
1.697000E+01,3547.478516,17.272144,44.441475,4231.217773,-14.143099,300.051178,3193.102539,124.453522,-113.144463,4146.280273,95.551689,241.357315
1.698000E+01,3664.661621,9.075676,46.034718,4142.004883,-22.552546,295.574280,3191.987305,106.678146,-116.252533,4163.012207,89.888298,289.730438
1.699000E+01,3718.031006,-11.931001,21.454861,4086.202637,-34.372196,289.528473,3273.903564,80.352707,-101.954277,4222.149414,80.545166,339.000946
1.700000E+01,3693.687500,-39.663105,-20.987261,4078.610352,-46.525192,282.869202,3418.075928,50.858955,-70.662903,4308.337891,69.711487,375.123505
1.701000E+01,3599.073730,-65.419067,-64.943871,4120.555664,-56.335674,281.076141,3587.216064,25.293449,-27.987524,4398.240723,60.537003,391.383301
1.702000E+01,3458.665527,-82.282013,-102.532845,4201.747070,-61.025276,279.618683,3736.031494,11.529658,10.136221,4467.715820,55.198837,377.103973
1.703000E+01,3309.135254,-86.197250,-123.783958,4300.603516,-59.480629,281.770905,3825.087891,14.413597,31.630030,4498.247070,55.631454,340.877655
1.704000E+01,3188.575684,-77.258934,-123.833176,4391.691895,-52.094852,289.629822,3831.592773,33.329086,33.281361,4482.715332,61.793854,295.316833
1.705000E+01,3128.175781,-58.597378,-105.192429,4450.772949,-40.354362,297.803558,3753.905029,62.893764,14.819512,4425.213379,71.728607,249.740463
1.706000E+01,3144.250488,-34.439404,-71.180954,4461.687988,-27.362129,304.080750,3612.752686,94.369308,-18.209732,4340.523926,82.653831,214.867020
1.707000E+01,3233.476318,-9.850460,-28.904942,4421.262695,-16.687515,305.755341,3445.657227,118.729744,-56.445427,4250.799805,91.636017,198.348755
1.708000E+01,3372.699707,9.635720,15.215776,4340.613770,-11.619160,306.989929,3295.160889,129.974350,-87.532089,4179.357422,96.714317,207.596222
1.709000E+01,3525.362793,18.064159,44.604912,4241.118164,-13.166773,303.401978,3200.103516,126.791443,-109.344887,4145.395508,96.661957,238.925446
1.710000E+01,3650.480957,11.803954,47.421627,4149.642578,-20.710495,295.730621,3185.543945,110.870468,-118.709305,4158.508301,91.291054,282.640381
1.711000E+01,3715.275879,-7.962905,24.114304,4089.665527,-32.154606,287.373138,3255.545410,85.411232,-107.984299,4215.106934,82.075546,330.921570
1.712000E+01,3703.474854,-35.237965,-14.525642,4076.217285,-44.753788,282.991241,3392.712646,55.694576,-78.865944,4299.984863,71.328407,371.912720
1.713000E+01,3618.189209,-62.048786,-58.921528,4113.485840,-55.242416,280.515106,3561.535889,28.595213,-35.713009,4391.019531,61.548569,390.507477
1.714000E+01,3481.807373,-80.824257,-98.090652,4192.146484,-60.865505,279.003784,3716.881104,12.325121,4.714377,4463.534668,55.410286,379.453918
1.715000E+01,3330.236084,-86.811882,-121.736420,4291.139160,-60.265022,281.319122,3817.479248,12.424844,29.952402,4498.080566,55.003811,345.312286
1.716000E+01,3202.340088,-79.576897,-124.776329,4384.840820,-53.519161,288.638550,3837.219238,29.219334,35.069023,4486.337891,60.512390,299.783356
1.717000E+01,3131.255127,-61.912895,-108.652939,4448.237793,-42.031490,297.051849,3770.952637,58.005726,18.913054,4431.472168,70.220413,253.300980
1.718000E+01,3136.342041,-38.051041,-77.497284,4463.632813,-28.727139,302.555481,3636.617676,90.053925,-11.525555,4347.491211,81.376312,216.811142
1.719000E+01,3216.447510,-12.849353,-34.251270,4427.498047,-17.564011,307.288422,3469.615479,116.208847,-49.284023,4256.657227,91.077408,200.479874
1.720000E+01,3351.329102,7.836105,9.530184,4349.137207,-11.464358,306.859650,3313.550537,129.855133,-83.626450,4182.774902,96.787766,206.126251
1.721000E+01,3505.184082,17.944632,39.354824,4249.973145,-12.026954,301.457245,3208.900391,128.789047,-109.224426,4145.922363,97.221199,233.009506
1.722000E+01,3637.097900,13.753131,46.777767,4156.057129,-19.026764,294.862823,3182.314697,114.330597,-119.800316,4155.612305,92.523453,277.462189
1.723000E+01,3712.028320,-4.454466,28.165514,4092.004150,-30.383188,287.929871,3241.427490,89.768044,-111.922638,4209.676270,83.653091,327.068848
1.724000E+01,3710.395752,-31.576237,-10.498723,4074.601807,-43.073467,281.380005,3371.606689,60.217941,-87.785622,4293.867188,72.633202,367.498810
1.725000E+01,3633.371826,-59.128723,-53.953644,4108.248535,-54.230896,279.844177,3539.416260,31.836815,-43.104126,4385.738770,62.452774,389.396393
1.726000E+01,3501.003418,-79.345436,-92.703117,4184.929688,-60.827423,280.549530,3700.111572,13.224754,1.444420,4460.742188,55.776501,383.170502
1.727000E+01,3348.237793,-87.175621,-119.075005,4284.025879,-60.948208,281.885620,3810.035156,10.950253,29.025469,4498.201660,54.559185,349.599670
1.728000E+01,3214.901611,-81.453117,-125.981094,4379.191895,-54.619167,286.933868,3840.398193,26.065630,35.311295,4488.694824,59.415665,302.324829
1.729000E+01,3135.199707,-64.667694,-112.091209,4445.672852,-43.407490,295.660736,3783.887939,54.005302,21.801907,4435.502930,68.928001,255.519562
1.730000E+01,3130.498535,-41.067780,-81.593178,4465.123535,-30.020744,302.728180,3655.585693,86.573875,-8.630984,4352.273438,80.229355,218.090530
1.731000E+01,3203.151367,-15.612948,-41.325912,4431.649902,-18.142494,304.898865,3489.997070,114.166801,-46.905518,4260.660156,90.236626,198.130157
1.732000E+01,3334.053955,6.026769,2.116185,4354.984863,-11.319862,304.599304,3330.088135,129.603210,-82.119728,4185.119141,96.553726,202.544418
1.733000E+01,3488.947021,18.001076,37.595688,4255.204102,-11.439151,303.289642,3216.710693,130.211853,-106.629303,4145.200195,97.896599,232.073715
1.734000E+01,3626.330811,15.661270,49.717857,4159.130859,-18.068499,298.149139,3179.870361,117.038986,-117.851402,4152.232910,93.792633,277.470581
1.735000E+01,3708.915527,-1.517567,32.177967,4092.805420,-29.144070,289.123749,3230.088623,93.247124,-113.474609,4205.195801,84.947418,325.311371
1.736000E+01,3715.529541,-28.389065,-5.486837,4072.920410,-41.963596,281.814178,3354.448975,63.469097,-88.987328,4289.410645,73.758377,366.229767
1.737000E+01,3645.231201,-56.557026,-48.858139,4104.449707,-53.540451,280.070251,3521.052246,34.325619,-47.488197,4382.301270,63.197628,389.537781
1.738000E+01,3516.192139,-78.049736,-88.999245,4180.166504,-60.708973,280.202026,3685.314209,14.076436,-2.440933,4459.127441,55.926193,384.480316
1.739000E+01,3362.665039,-87.305603,-117.204338,4279.617188,-61.421715,281.180573,3802.500000,9.851643,27.402885,4498.569824,54.105427,351.655243
1.740000E+01,3224.812256,-82.771011,-126.096786,4376.394531,-55.599125,287.103729,3841.858887,23.351395,36.226730,4490.794434,58.548454,304.840729
1.741000E+01,3138.030518,-66.683517,-113.655060,4445.323242,-44.547142,296.121277,3793.562012,50.501133,25.298878,4438.670898,67.953621,258.115967
1.742000E+01,3125.686279,-43.271896,-84.459732,4467.166016,-30.988525,303.506531,3670.442383,83.362053,-3.660372,4355.501465,79.442383,220.134018
1.743000E+01,3191.917725,-17.496075,-44.339920,4435.660156,-18.671177,306.291626,3505.759033,112.165298,-41.783283,4263.097656,89.863548,199.334152
1.744000E+01,3319.678711,5.081532,0.428785,4359.462891,-11.330838,307.258972,3342.519287,129.159683,-77.200325,4185.921875,96.801170,203.901245
1.745000E+01,3475.118164,18.201252,36.095161,4259.274414,-10.777122,304.259247,3223.066895,131.306412,-104.313301,4144.705566,98.539688,231.136795
1.746000E+01,3616.155762,16.885132,47.732029,4162.479980,-16.822451,296.236572,3179.078857,119.286011,-119.358665,4151.232910,94.554337,273.246063
1.747000E+01,3705.317871,0.787867,33.524300,4094.073975,-27.846575,288.562561,3222.035156,96.073631,-116.152946,4203.491699,86.001801,322.832550
1.748000E+01,3719.005127,-25.715065,-2.000751,4072.113281,-40.862202,281.833313,3341.526123,66.277176,-92.574829,4287.686523,74.796150,365.224762
1.749000E+01,3654.071045,-54.553864,-47.066269,4102.478027,-52.638882,277.525757,3506.531006,36.627617,-53.259907,4381.097168,63.742065,387.056519
1.750000E+01,3528.113770,-77.109337,-88.621483,4177.356445,-60.237438,276.619659,3673.119629,15.274705,-8.927574,4458.416016,55.948254,381.604156
1.751000E+01,3374.495850,-87.427864,-116.724358,4276.954102,-61.620186,279.808197,3796.270996,9.341412,24.515308,4498.776367,53.800610,351.321655
1.752000E+01,3233.408936,-83.870613,-126.746399,4374.793945,-56.088566,284.672577,3842.872070,21.432140,36.495823,4491.619629,57.918800,305.080414
1.753000E+01,3141.847656,-68.416595,-116.859238,4444.473633,-45.093773,292.555542,3800.862793,48.174992,25.190096,4439.129395,67.099510,256.520081
1.754000E+01,3123.705322,-45.131424,-87.806610,4467.629883,-31.634085,302.911224,3682.061768,80.960838,1.196328,4355.662109,78.886879,221.075989
1.755000E+01,3184.916504,-19.080626,-46.665749,4437.110352,-19.100565,307.751465,3518.166016,110.721611,-37.263493,4262.652344,89.666122,200.727127
1.756000E+01,3310.058350,3.988960,-2.736491,4361.106934,-11.199176,307.020142,3352.931396,129.101807,-75.555504,4185.090332,96.854614,202.891785
1.757000E+01,3465.584473,17.779655,31.800018,4260.775879,-10.072639,301.493561,3229.396240,132.400009,-105.196693,4144.012207,98.759712,227.570038
1.758000E+01,3609.903809,17.702168,48.156967,4162.565430,-16.100359,297.218170,3179.326904,121.122635,-119.399696,4150.114258,95.332771,273.335052
1.759000E+01,3704.059570,2.516774,37.239273,4092.672119,-27.189764,291.014771,3216.672607,98.271896,-115.669388,4202.361328,87.063721,325.391937
1.760000E+01,3722.486084,-23.885778,1.822190,4070.253906,-40.324852,283.376007,3332.706055,68.424683,-93.631371,4287.387207,75.650673,367.154266
1.761000E+01,3661.379639,-53.040474,-42.023010,4100.598633,-52.463089,279.691742,3496.710205,38.075138,-53.683491,4381.583984,64.339828,390.063477
1.762000E+01,3537.611328,-76.397423,-85.682678,4175.818848,-60.231422,276.538513,3664.059570,15.963082,-10.809052,4459.120117,56.069492,383.181366
1.763000E+01,3383.171143,-87.563728,-114.286911,4276.702148,-62.071133,280.916138,3791.409180,8.701023,24.877506,4500.068848,53.569508,353.622009
1.764000E+01,3238.860840,-84.635277,-123.766205,4376.057129,-56.920082,288.351898,3843.723145,19.577095,39.885838,4493.151367,57.497215,308.283630
1.765000E+01,3142.880371,-69.585823,-115.372696,4446.629395,-45.843803,295.541565,3806.421143,45.919048,29.386787,4440.125000,66.626892,258.747375
1.766000E+01,3120.565186,-46.428501,-89.265312,4469.540039,-31.935188,302.261780,3690.469238,79.349213,0.805913,4355.542480,78.341393,219.183792
1.767000E+01,3178.570313,-20.206018,-50.941986,4438.313965,-19.018141,305.263824,3527.452637,109.813515,-37.610100,4261.813477,89.344856,198.008636
1.768000E+01,3301.885742,3.504256,-5.395422,4361.633789,-11.000243,307.299286,3360.219971,128.954559,-73.982773,4183.812500,97.004951,202.658142
1.769000E+01,3457.828369,18.141958,31.497406,4260.362793,-9.729951,303.528442,3232.838379,133.081924,-103.472237,4142.759766,99.324806,229.103470
1.770000E+01,3604.130371,18.547991,46.614494,4161.987793,-15.402611,296.169312,3178.789063,122.466408,-120.360123,4150.067871,95.847267,272.307312
1.771000E+01,3701.609863,3.772253,36.378189,4092.121826,-26.441093,289.515839,3212.363281,99.842148,-117.415680,4203.598145,87.592255,324.478363
1.772000E+01,3724.041748,-22.337002,3.757234,4069.566650,-39.826988,283.633514,3325.786621,69.864136,-95.155975,4289.363770,76.227287,368.278046
1.773000E+01,3665.432861,-51.952030,-41.670586,4100.901855,-52.100533,278.350922,3489.335693,39.162117,-57.014736,4384.272461,64.529358,389.042847
1.774000E+01,3542.205322,-75.840424,-83.666939,4177.689941,-60.378075,278.035950,3659.327881,15.915189,-10.981708,4462.272461,56.052032,383.288391
1.775000E+01,3387.186279,-87.568993,-112.650612,4279.492188,-62.317154,281.861206,3789.502930,7.854806,25.746078,4502.021973,53.375481,353.259399
1.776000E+01,3241.522217,-85.069893,-124.476715,4378.598633,-57.029793,287.091003,3844.135742,18.502899,39.351433,4492.795898,57.172516,305.795441
1.777000E+01,3143.672607,-70.165779,-117.366890,4448.166992,-45.846283,293.674713,3809.022705,44.811092,28.949160,4437.527344,66.352318,255.748474
1.778000E+01,3119.251709,-46.901581,-90.788689,4469.849609,-31.921698,302.090698,3694.503418,78.382637,1.950773,4351.544434,78.317284,218.205902
1.779000E+01,3175.568604,-20.398270,-50.818722,4437.237793,-18.972662,307.240479,3531.415039,109.273674,-35.151375,4257.316895,89.591354,199.040161
1.780000E+01,3298.726318,3.522500,-6.614723,4358.770508,-10.632046,306.654785,3363.184082,129.123627,-73.796791,4179.891113,97.290909,202.392288
1.781000E+01,3455.537354,18.418299,29.512318,4256.323242,-9.236313,301.682831,3234.183105,133.686722,-103.969391,4140.549805,99.689545,229.388611
1.782000E+01,3603.310059,19.081135,45.304195,4157.731445,-15.007305,294.983429,3178.433838,123.275566,-121.039413,4150.189941,96.268486,273.861206
1.783000E+01,3702.037842,4.286750,35.516823,4089.141602,-26.152599,288.037750,3211.039551,100.697594,-119.652977,4206.388184,87.817650,325.061401
1.784000E+01,3724.977295,-22.152958,1.930435,4069.109375,-39.606926,281.057220,3324.112305,70.564644,-98.319321,4294.139648,76.169327,367.113556
1.785000E+01,3666.546143,-52.052887,-43.298637,4103.000977,-52.020317,276.124451,3488.182129,39.497787,-59.207298,4389.491699,64.324814,387.091522
1.786000E+01,3543.026855,-76.122383,-84.639076,4181.741699,-60.410809,276.580780,3659.107422,15.900881,-12.615488,4466.128418,55.837811,381.074188
1.787000E+01,3387.350830,-87.978775,-114.211433,4284.491699,-62.257713,279.715942,3789.960205,7.750537,23.627790,4503.102051,53.119598,348.894928
1.788000E+01,3241.029297,-85.369118,-125.272484,4383.290527,-56.909546,286.210907,3845.058838,18.357283,38.673817,4490.639160,57.113743,302.013214
1.789000E+01,3142.965820,-70.244148,-117.339333,4451.024414,-45.563023,293.377502,3809.824219,44.899601,28.136942,4432.387695,66.468369,252.330536
1.790000E+01,3119.131836,-46.794704,-91.557716,4469.519043,-31.416222,300.828339,3694.824219,78.773270,1.148555,4344.390137,78.543411,214.873718
1.791000E+01,3176.546143,-20.154078,-52.672028,4433.547852,-18.341345,304.842804,3531.284912,109.925484,-36.958706,4250.076660,89.856956,196.196564
1.792000E+01,3300.494873,3.828876,-8.492038,4352.888184,-10.112651,304.702759,3362.708984,129.855576,-75.907822,4174.571777,97.592133,201.747589
1.793000E+01,3457.968262,18.815001,29.736143,4249.438965,-9.086258,302.575836,3233.517334,134.318848,-105.065468,4138.260254,100.033737,231.809494
1.794000E+01,3606.058594,19.304316,45.821201,4151.377930,-15.048854,295.559875,3178.205566,123.709389,-121.523880,4151.597168,96.514244,277.650116
1.795000E+01,3704.109619,4.048241,34.219421,4085.303955,-26.323183,287.492889,3211.958740,100.817398,-119.581932,4211.419922,87.839523,328.745300
1.796000E+01,3725.582031,-22.724380,0.749197,4069.045654,-39.882092,280.194336,3326.393555,70.390770,-98.028809,4301.516113,75.952911,369.393494
1.797000E+01,3665.481934,-52.690033,-43.135391,4106.644531,-52.419338,276.543121,3491.314941,39.033722,-57.516670,4396.909180,64.104988,389.157135
1.798000E+01,3540.279541,-76.787788,-85.425491,4188.357910,-60.643253,276.011444,3662.186768,15.588440,-12.522096,4471.426270,55.548527,379.817841
